id,sporsmal_id,emne_id
78987,18214,160
78981,18215,32
78982,18215,159
78983,18215,212
78979,18216,18
78980,18216,184
78974,18217,2
78975,18217,4
78976,18217,74
78977,18217,75
78978,18217,106
78970,18218,18
78971,18218,24
78972,18218,40
78973,18218,184
78968,18220,11
78969,18220,12
78963,18224,11
78964,18224,16
78965,18224,40
78966,18224,41
78967,18224,43
78961,18225,11
78962,18225,141
78954,18228,10
78955,18228,48
78956,18228,52
78957,18228,83
78958,18228,135
78959,18228,184
78960,18228,187
78948,18229,5
78949,18229,61
78950,18229,62
78951,18229,63
78952,18229,64
78953,18229,94
79047,18236,22
79048,18236,163
79049,18236,172
78990,18237,163
79043,18238,23
79044,18238,46
79045,18238,129
79046,18238,139
78912,18243,31
78913,18243,32
78914,18243,36
78915,18243,158
78908,18244,23
78909,18244,52
78910,18244,139
78911,18244,184
78904,18245,31
78905,18245,32
78906,18245,49
78907,18245,61
78902,18246,136
78903,18246,184
78900,18247,23
78901,18247,139
78897,18248,46
78898,18248,184
78899,18248,220
78894,18249,38
78895,18249,136
78896,18249,184
78890,18250,18
78891,18250,40
78892,18250,41
78893,18250,184
78885,18251,2
78886,18251,106
78887,18251,112
78888,18251,113
78889,18251,189
78881,18253,61
78882,18253,62
78883,18253,63
78884,18253,66
78879,18254,11
78880,18254,16
78875,18255,2
78876,18255,106
78877,18255,155
78878,18255,189
78871,18256,23
78872,18256,46
78873,18256,129
78874,18256,139
78865,18257,2
78866,18257,47
78867,18257,49
78868,18257,61
78869,18257,106
78870,18257,189
78862,18258,2
78863,18258,106
78864,18258,107
78859,18259,8
78860,18259,143
78861,18259,146
78855,18261,31
78856,18261,32
78857,18261,33
78858,18261,183
78849,18262,4
78850,18262,71
78851,18262,74
78852,18262,83
78853,18262,178
78854,18262,187
78848,18263,59
78843,18264,49
78844,18264,52
78845,18264,61
78846,18264,136
78847,18264,184
78840,18265,11
78841,18265,12
78842,18265,40
78838,18266,61
78839,18266,64
78836,18267,18
78837,18267,184
102147,18269,22
102148,18269,59
102149,18269,60
102150,18269,93
102151,18269,163
102152,18269,168
102153,18269,180
78834,18277,61
78835,18277,64
78828,18281,5
78829,18281,11
78830,18281,14
78831,18281,18
78832,18281,141
78833,18281,184
78826,18282,58
78827,18282,187
78822,18284,10
78823,18284,24
78824,18284,40
78825,18284,186
78777,18287,163
78773,18289,61
78774,18289,62
78775,18289,63
78776,18289,66
78769,18291,11
78770,18291,16
78771,18291,19
78772,18291,61
78764,18296,2
78765,18296,21
78766,18296,106
78767,18296,139
78768,18296,189
78756,18299,10
78757,18299,20
78758,18299,97
78759,18299,112
78760,18299,113
78761,18299,184
78762,18299,211
78763,18299,220
78752,18300,61
78753,18300,62
78754,18300,63
78755,18300,66
78748,18301,11
78749,18301,18
78750,18301,141
78751,18301,184
78740,18302,4
78741,18302,21
78742,18302,45
78743,18302,61
78744,18302,71
78745,18302,72
78746,18302,139
78747,18302,188
78736,18303,23
78737,18303,46
78738,18303,133
78739,18303,139
78732,18304,20
78733,18304,83
78734,18304,113
78735,18304,187
78730,18305,113
78731,18305,114
78724,18306,6
78725,18306,31
78726,18306,32
78727,18306,121
78728,18306,158
78729,18306,159
78716,18308,40
78717,18308,41
78718,18308,42
78719,18308,52
78720,18308,83
78721,18308,135
78722,18308,184
78723,18308,187
78710,18309,61
78711,18309,64
78705,18310,2
78706,18310,83
78707,18310,106
78708,18310,107
78709,18310,187
78700,18313,4
78701,18313,71
78702,18313,80
78703,18313,81
78704,18313,187
78695,18314,11
78696,18314,40
78697,18314,41
78698,18314,43
78699,18314,141
78693,18315,8
78694,18315,92
78692,18316,8
78690,18317,23
78691,18317,139
78679,18326,52
78680,18326,53
78681,18326,58
78682,18326,135
78683,18326,184
78684,18326,187
78676,18330,113
78677,18330,195
78678,18330,223
78674,18340,31
78675,18340,32
78817,18343,5
78818,18343,31
78819,18343,32
78820,18343,183
78821,18343,205
78712,18344,5
78713,18344,32
78714,18344,159
78715,18344,205
78685,18345,31
78686,18345,32
78687,18345,37
78688,18345,158
78689,18345,184
78667,18347,6
78668,18347,70
78669,18347,122
78670,18347,126
78671,18347,163
78672,18347,175
78673,18347,176
78624,18351,61
78625,18351,66
78617,18352,5
78618,18352,7
78619,18352,18
78620,18352,105
78621,18352,151
78622,18352,184
78623,18352,221
78611,18354,2
78612,18354,47
78613,18354,83
78614,18354,106
78615,18354,187
78616,18354,189
78609,18355,59
78610,18355,60
78604,18365,61
78605,18365,62
78606,18365,63
78601,18380,61
78602,18380,62
78603,18380,63
78595,18381,20
78596,18381,52
78597,18381,83
78598,18381,113
78599,18381,184
78600,18381,187
78945,18383,87
78946,18383,113
78947,18383,187
78939,18384,37
78940,18384,61
78941,18384,62
78942,18384,63
78943,18384,134
78944,18384,184
78935,18385,31
78936,18385,32
78937,18385,58
78938,18385,187
78933,18386,58
78934,18386,187
78928,18387,2
78929,18387,22
78930,18387,163
78931,18387,171
78932,18387,179
78926,18388,10
78927,18388,186
78918,18389,10
78919,18389,48
78920,18389,52
78921,18389,61
78922,18389,62
78923,18389,63
78924,18389,135
78925,18389,184
78916,18390,10
78917,18390,186
78590,18393,31
78591,18393,32
78592,18393,33
78593,18393,105
78594,18393,183
78583,18394,61
78584,18394,66
78585,18394,188
78576,18395,38
78577,18395,61
78578,18395,62
78579,18395,63
78580,18395,136
78581,18395,138
78582,18395,184
78574,18396,2
78575,18396,106
78573,18397,4
78569,18398,2
78570,18398,47
78571,18398,106
78572,18398,189
78566,18401,40
78567,18401,41
78568,18401,42
78564,18402,11
78565,18402,141
78558,18403,38
78559,18403,52
78560,18403,136
78561,18403,155
78562,18403,157
78563,18403,184
78553,18404,37
78554,18404,40
78555,18404,41
78556,18404,43
78557,18404,184
78547,18406,2
78548,18406,47
78549,18406,49
78550,18406,61
78551,18406,106
78552,18406,189
78545,18407,10
78546,18407,211
78543,18408,10
78544,18408,186
78539,18409,40
78540,18409,41
78541,18409,43
78542,18409,61
78536,18410,2
78537,18410,106
78538,18410,109
78531,18414,46
78532,18414,83
78533,18414,184
78534,18414,187
78535,18414,220
78527,18416,2
78528,18416,47
78529,18416,106
78530,18416,189
78525,18417,8
78526,18417,45
78522,18418,40
78523,18418,41
78524,18418,43
102145,18419,8
102146,18419,9
78520,18420,52
78521,18420,184
78517,18421,2
78518,18421,106
78519,18421,109
78514,18422,52
78515,18422,135
78516,18422,184
78512,18425,61
78513,18425,66
78506,18428,8
78507,18428,91
78502,18429,6
78503,18429,70
78504,18429,122
78505,18429,126
78499,18430,31
78500,18430,32
78501,18430,158
78496,18431,6
78497,18431,45
78498,18431,127
78490,18432,22
78491,18432,40
78492,18432,41
78493,18432,163
78494,18432,168
78495,18432,180
78486,18433,31
78487,18433,32
78488,18433,105
78489,18433,183
78480,18434,18
78481,18434,40
78482,18434,41
78483,18434,52
78484,18434,135
78485,18434,184
78478,18435,11
78479,18435,141
78474,18440,11
78475,18440,18
78476,18440,141
78477,18440,184
78811,18444,10
78812,18444,57
78813,18444,58
78814,18444,148
78815,18444,186
78816,18444,187
78803,18445,37
78804,18445,40
78805,18445,41
78806,18445,43
78807,18445,52
78808,18445,134
78809,18445,135
78810,18445,184
78795,18447,10
78796,18447,31
78797,18447,32
78798,18447,48
78799,18447,52
78800,18447,135
78801,18447,183
78802,18447,184
78790,18448,52
78791,18448,135
78792,18448,184
78793,18448,185
78794,18448,187
78788,18449,23
78789,18449,139
78783,18450,23
78784,18450,46
78785,18450,129
78786,18450,132
78787,18450,139
78778,18451,38
78779,18451,83
78780,18451,136
78781,18451,184
78782,18451,187
102141,18452,6
102142,18452,10
102143,18452,125
102144,18452,211
78472,18455,18
78473,18455,184
78468,18459,6
78469,18459,40
78470,18459,41
78471,18459,142
78463,18460,46
78464,18460,69
78462,18473,8
78456,18475,20
78457,18475,80
78458,18475,97
78459,18475,113
78460,18475,187
78461,18475,191
78510,18476,46
78511,18476,184
78607,18477,139
78608,18477,140
78586,18478,23
78587,18478,46
78588,18478,139
78589,18478,196
78508,18479,23
78509,18479,139
78415,18480,11
78416,18480,141
78411,18481,11
78412,18481,24
78413,18481,40
78414,18481,141
78408,18482,57
78409,18482,58
78410,18482,187
78404,18486,24
78405,18486,31
78406,18486,32
78407,18486,40
78402,18487,155
78403,18487,157
78395,18489,2
78396,18489,21
78397,18489,80
78398,18489,106
78399,18489,139
78400,18489,187
78401,18489,191
78390,18492,163
78391,18492,180
78386,18493,45
78387,18493,105
78388,18493,155
78389,18493,157
78379,18494,8
78380,18494,9
78381,18494,20
78382,18494,23
78383,18494,99
78384,18494,113
78385,18494,139
78377,18495,8
78378,18495,45
78375,18499,61
78376,18499,188
78372,18506,2
78373,18506,106
78374,18506,189
78366,18507,1
78367,18507,11
78368,18507,18
78369,18507,105
78370,18507,141
78371,18507,184
78662,18521,61
78663,18521,62
78664,18521,63
78665,18521,155
78666,18521,157
78361,18522,31
78362,18522,32
78363,18522,34
78364,18522,49
78365,18522,61
78656,18523,32
78657,18523,35
78658,18523,45
78659,18523,61
78660,18523,65
78661,18523,159
78650,18524,25
78651,18524,58
78652,18524,151
78653,18524,154
78654,18524,185
78655,18524,187
78647,18525,8
78648,18525,92
78649,18525,113
78359,18527,10
78360,18527,211
78639,18529,4
78640,18529,21
78641,18529,45
78642,18529,61
78643,18529,71
78644,18529,72
78645,18529,139
78646,18529,188
78637,18530,61
78638,18530,62
78628,18532,2
78629,18532,5
78630,18532,7
78631,18532,106
78632,18532,111
78633,18532,113
78634,18532,189
78635,18532,195
78636,18532,223
78626,18533,113
78627,18533,114
78354,18537,2
78355,18537,106
78356,18537,109
78357,18537,112
78358,18537,113
78350,18541,10
78351,18541,112
78352,18541,113
78353,18541,211
78341,18543,10
78342,18543,48
78343,18543,52
78344,18543,61
78345,18543,62
78346,18543,63
78347,18543,135
78348,18543,184
78349,18543,186
78337,18545,46
78338,18545,69
78339,18545,83
78340,18545,187
78465,18546,40
78466,18546,41
78467,18546,43
78392,18547,24
78393,18547,40
78394,18547,105
78332,18549,31
78333,18549,32
78334,18549,40
78335,18549,41
78336,18549,42
78329,18551,61
78330,18551,62
78331,18551,63
78325,18552,21
78326,18552,113
78327,18552,114
78328,18552,139
78291,18555,52
78292,18555,184
78288,18556,2
78289,18556,106
78290,18556,189
78281,18559,20
78282,18559,23
78283,18559,46
78284,18559,99
78285,18559,113
78286,18559,129
78287,18559,139
78278,18560,2
78279,18560,106
78280,18560,189
78274,18563,11
78275,18563,18
78276,18563,141
78277,18563,184
78271,18564,2
78272,18564,106
78273,18564,109
78268,18565,22
78269,18565,163
78270,18565,174
78263,18566,32
78264,18566,112
78265,18566,113
78266,18566,159
78267,18566,160
78258,18567,52
78259,18567,58
78260,18567,135
78261,18567,184
78262,18567,187
78253,18568,5
78254,18568,7
78244,18569,10
78245,18569,20
78246,18569,80
78247,18569,83
78248,18569,97
78249,18569,113
78250,18569,187
78251,18569,191
78252,18569,211
78239,18570,20
78240,18570,61
78241,18570,97
78242,18570,113
78243,18570,188
78236,18571,11
78237,18571,16
78238,18571,19
78232,18572,2
78233,18572,47
78234,18572,106
78235,18572,189
78230,18573,6
78231,18573,121
102137,18587,18
102138,18587,52
102139,18587,135
102140,18587,184
78225,18591,21
78226,18591,80
78227,18591,139
78228,18591,187
78229,18591,191
78219,18592,24
78220,18592,31
78221,18592,32
78222,18592,33
78223,18592,40
78224,18592,105
78451,18594,38
78452,18594,136
78453,18594,155
78454,18594,157
78455,18594,184
78448,18606,31
78449,18606,32
78450,18606,158
78443,18609,57
78444,18609,58
78445,18609,80
78446,18609,187
78447,18609,191
78441,18611,1
78442,18611,105
78255,18614,11
78256,18614,32
78257,18614,36
78436,18616,5
78437,18616,31
78438,18616,32
78439,18616,94
78440,18616,95
78430,18617,4
78431,18617,71
78432,18617,74
78433,18617,113
78434,18617,119
78435,18617,178
78424,18618,5
78425,18618,10
78426,18618,44
78427,18618,94
78428,18618,155
78429,18618,186
78420,18620,1
78421,18620,11
78422,18620,12
78423,18620,105
78417,18621,31
78418,18621,32
78419,18621,158
78322,18648,163
78323,18648,167
78324,18648,200
78321,18649,163
78319,18650,6
78320,18650,68
78315,18657,2
78316,18657,3
78317,18657,184
78318,18657,220
78314,18659,163
78312,18660,2
78313,18660,106
78309,18661,2
78310,18661,106
78311,18661,109
78305,18662,2
78306,18662,3
78307,18662,83
78308,18662,187
78299,18663,6
78300,18663,11
78301,18663,121
78302,18663,163
78303,18663,180
78304,18663,198
78293,18664,6
78294,18664,20
78295,18664,52
78296,18664,113
78297,18664,127
78298,18664,184
102135,18668,21
102136,18668,139
102130,18706,10
102131,18706,58
102132,18706,61
102133,18706,186
102134,18706,187
102126,18717,23
102127,18717,46
102128,18717,129
102129,18717,139
78178,18734,6
78179,18734,11
78180,18734,125
78181,18734,141
102125,18739,61
78169,18740,31
78170,18740,32
78171,18740,37
78172,18740,134
78173,18740,158
78174,18740,184
78162,18741,20
78163,18741,46
78164,18741,69
78165,18741,83
78166,18741,99
78167,18741,113
78168,18741,187
78160,18742,61
78161,18742,64
78175,18749,20
78176,18749,97
78177,18749,113
78182,18750,11
78183,18750,41
78184,18750,141
78215,18751,2
78216,18751,106
78217,18751,143
78218,18751,146
78212,18752,61
78213,18752,62
78214,18752,63
78204,18753,20
78205,18753,22
78206,18753,46
78207,18753,69
78208,18753,99
78209,18753,113
78210,18753,163
78211,18753,172
78203,18754,113
78200,18755,22
78201,18755,163
78202,18755,173
78196,18756,80
78197,18756,83
78198,18756,187
78199,18756,191
78192,18757,6
78193,18757,58
78194,18757,127
78195,18757,187
78189,18758,22
78190,18758,163
78191,18758,173
102118,18765,31
102119,18765,32
102120,18765,45
102121,18765,105
102122,18765,159
102123,18765,160
102124,18765,183
78156,18767,113
78157,18767,163
78158,18767,167
78159,18767,200
78149,18768,2
78150,18768,21
78151,18768,61
78152,18768,106
78153,18768,139
78154,18768,188
78155,18768,189
78146,18769,2
78147,18769,106
78148,18769,189
78144,18770,139
78145,18770,155
78140,18771,40
78141,18771,41
78142,18771,43
78143,18771,61
78138,18774,58
78139,18774,187
78132,18775,5
78133,18775,58
78134,18775,94
78135,18775,95
78136,18775,187
78137,18775,192
78129,18776,2
78130,18776,45
78131,18776,106
78126,18777,11
78127,18777,18
78128,18777,184
78119,18781,61
78120,18781,62
78121,18781,63
78108,18783,2
78109,18783,5
78110,18783,7
78111,18783,47
78112,18783,80
78113,18783,106
78114,18783,184
78115,18783,187
78116,18783,189
78117,18783,191
78118,18783,220
78105,18784,2
78106,18784,106
78107,18784,189
78100,18785,80
78101,18785,82
78102,18785,155
78103,18785,187
78104,18785,191
78125,18787,163
78122,18788,163
78123,18788,167
78124,18788,200
78185,18789,52
78186,18789,59
78187,18789,184
78188,18789,193
78097,18791,2
78098,18791,106
78099,18791,107
78094,18792,61
78095,18792,62
78096,18792,63
78093,18793,8
78086,18794,5
78087,18794,7
78088,18794,80
78089,18794,184
78090,18794,187
78091,18794,191
78092,18794,220
78078,18795,2
78079,18795,21
78080,18795,61
78081,18795,62
78082,18795,63
78083,18795,106
78084,18795,109
78085,18795,139
78074,18796,6
78075,18796,70
78076,18796,122
78077,18796,126
78070,18797,2
78071,18797,47
78072,18797,106
78073,18797,189
78025,18798,46
78026,18798,69
78027,18798,98
78028,18798,113
78018,18800,2
78019,18800,47
78020,18800,80
78021,18800,106
78022,18800,187
78023,18800,189
78024,18800,191
78011,18801,26
78012,18801,61
78013,18801,62
78014,18801,63
78015,18801,64
78016,18801,151
78017,18801,203
78007,18802,10
78008,18802,83
78009,18802,187
78010,18802,211
78002,18803,10
78003,18803,20
78004,18803,97
78005,18803,113
78006,18803,211
77997,18807,4
77998,18807,45
77999,18807,61
78000,18807,71
78001,18807,188
77992,18808,4
77993,18808,61
77994,18808,74
77995,18808,188
77996,18808,190
77990,18809,8
77991,18809,45
77983,18810,2
77984,18810,11
77985,18810,12
77986,18810,14
77987,18810,47
77988,18810,106
77989,18810,189
77978,18811,6
77979,18811,68
77980,18811,80
77981,18811,187
77982,18811,191
77972,18812,2
77973,18812,47
77974,18812,61
77975,18812,64
77976,18812,106
77977,18812,189
77966,18813,52
77967,18813,53
77968,18813,58
77969,18813,135
77970,18813,184
77971,18813,187
102111,18819,2
102112,18819,47
102113,18819,106
102114,18819,107
102115,18819,143
102116,18819,146
102117,18819,189
77961,18820,5
77962,18820,20
77963,18820,94
77964,18820,95
77965,18820,113
77957,18821,10
77958,18821,48
77959,18821,49
77960,18821,61
77954,18825,4
77955,18825,71
77956,18825,113
102108,18826,31
102109,18826,32
102110,18826,183
77948,18828,37
77949,18828,61
77950,18828,62
77951,18828,63
77952,18828,134
77953,18828,184
77941,18831,20
77942,18831,52
77943,18831,97
77944,18831,113
77945,18831,136
77946,18831,139
77947,18831,184
77937,18836,23
77938,18836,31
77939,18836,32
77940,18836,139
77932,18838,2
77933,18838,37
77934,18838,106
77935,18838,184
77936,18838,189
77926,18839,2
77927,18839,11
77928,18839,47
77929,18839,106
77930,18839,141
77931,18839,189
77921,18842,11
77922,18842,17
77923,18842,18
77924,18842,141
77925,18842,184
77914,18843,2
77915,18843,47
77916,18843,80
77917,18843,106
77918,18843,187
77919,18843,189
77920,18843,191
77911,18844,4
77912,18844,74
77913,18844,75
77870,18846,46
77871,18846,61
77872,18846,69
77873,18846,188
77867,18847,80
77868,18847,187
77869,18847,191
77862,18848,4
77863,18848,21
77864,18848,74
77865,18848,139
77866,18848,190
77856,18850,38
77857,18850,49
77858,18850,61
77859,18850,136
77860,18850,138
77861,18850,184
77854,18851,11
77855,18851,141
77852,18852,11
77853,18852,141
77847,18858,11
77848,18858,13
77849,18858,41
77850,18858,98
77851,18858,113
77845,18860,113
77846,18860,155
77843,18861,11
77844,18861,141
77836,18862,2
77837,18862,11
77838,18862,29
77839,18862,47
77840,18862,106
77841,18862,141
77842,18862,189
77832,18864,8
77833,18864,37
77834,18864,92
77835,18864,184
77830,18866,11
77831,18866,141
77825,18869,52
77826,18869,58
77827,18869,135
77828,18869,184
77829,18869,187
77821,18873,6
77822,18873,70
77823,18873,122
77824,18873,126
77816,18879,37
77817,18879,38
77818,18879,136
77819,18879,139
77820,18879,184
77814,18880,6
77815,18880,68
77810,18881,2
77811,18881,47
77812,18881,106
77813,18881,189
77805,18885,18
77806,18885,59
77807,18885,105
77808,18885,184
77809,18885,193
77754,18895,31
77755,18895,32
77756,18895,49
77757,18895,61
77758,18895,62
77759,18895,158
77748,18896,2
77749,18896,11
77750,18896,47
77751,18896,106
77752,18896,141
77753,18896,189
77744,18897,6
77745,18897,37
77746,18897,134
77747,18897,184
77740,18903,32
77741,18903,61
77742,18903,64
77743,18903,159
77734,18904,40
77735,18904,41
77736,18904,43
